Source,Target,Type,Kind,Id,Label,timeset,Weight
1267884140684292102,http://pbs.twimg.com/media/EZht5-6X0AY65DC.jpg,Directed,Has_media,1366,,<[2020-06-02T18:21:55.408Z]>,1
@tatumdontmiss,1267884141493846021,Directed,Tweets,1367,,<[2020-06-02T18:21:55.408Z]>,1
1267884141493846021,http://pbs.twimg.com/media/EZhqWvcUcAIxvKo.jpg,Directed,Has_media,1368,,<[2020-06-02T18:21:55.408Z]>,1
@adr1an2x,1267880235598413825,Directed,Tweets,1369,,<[2020-06-02T18:21:55.408Z]>,1
1267880235598413825,http://pbs.twimg.com/media/EZhqWvcUcAIxvKo.jpg,Directed,Has_media,1370,,<[2020-06-02T18:21:55.408Z]>,1
@tatumdontmiss,@adr1an2x,Directed,Retweets_from,1371,,<[2020-06-02T18:21:55.408Z]>,1
@tatumdontmiss,1267880235598413825,Directed,Retweets,1372,,<[2020-06-02T18:21:55.408Z]>,1
@coachjacemunds,1267884141032476673,Directed,Tweets,1373,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#runningbacks",Directed,Has_hashtag,1374,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#speedtraining",Directed,Has_hashtag,1375,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#footwork",Directed,Has_hashtag,1376,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#hardwork",Directed,Has_hashtag,1377,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#collegefootball",Directed,Has_hashtag,1378,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#highschoolfootball",Directed,Has_hashtag,1379,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#nfl",Directed,Has_hashtag,1380,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#skillposition",Directed,Has_hashtag,1381,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#touchdown",Directed,Has_hashtag,1382,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#rbu",Directed,Has_hashtag,1383,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#sidestep",Directed,Has_hashtag,1384,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#breaktackle",Directed,Has_hashtag,1385,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#flexibility",Directed,Has_hashtag,1386,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#linearspeed",Directed,Has_hashtag,1387,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#bands",Directed,Has_hashtag,1388,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#eliteathletes",Directed,Has_hashtag,1389,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#elite",Directed,Has_hashtag,1390,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,"#athlete",Directed,Has_hashtag,1391,,<[2020-06-02T18:21:55.551Z]>,1
1267884141032476673,http://pbs.twimg.com/ext_tw_video_thumb/1267884103531212807/pu/img/CxtIJvezkEjjJWh3.jpg,Directed,Has_media,1392,,<[2020-06-02T18:21:55.551Z]>,1
@lady_nuriko80,1267884142131318788,Directed,Tweets,1393,,<[2020-06-02T18:21:55.552Z]>,1
@lady_nuriko80,@varskysports,Directed,Retweets_from,1394,,<[2020-06-02T18:21:55.552Z]>,1
@lady_nuriko80,1267867355692126208,Directed,Retweets,1395,,<[2020-06-02T18:21:55.552Z]>,1
@longacrebristol,1267884144337588224,Directed,Tweets,1396,,<[2020-06-02T18:21:56.051Z]>,1
1267884144337588224,https://www.bristolpost.co.uk/sport/football/bristol-cult-hero-keith-valles-4184591,Directed,Has_link,1397,,<[2020-06-02T18:21:56.051Z]>,1
1267884144337588224,http://pbs.twimg.com/media/EZgdG_IXkAI64Cx.jpg,Directed,Has_media,1398,,<[2020-06-02T18:21:56.051Z]>,1
@bristollive,1267795466827284480,Directed,Tweets,1399,,<[2020-06-02T18:21:56.052Z]>,1
1267795466827284480,https://www.bristolpost.co.uk/sport/football/bristol-cult-hero-keith-valles-4184591,Directed,Has_link,1400,,<[2020-06-02T18:21:56.052Z]>,1
1267795466827284480,http://pbs.twimg.com/media/EZgdG_IXkAI64Cx.jpg,Directed,Has_media,1401,,<[2020-06-02T18:21:56.052Z]>,1
@longacrebristol,@bristollive,Directed,Retweets_from,1402,,<[2020-06-02T18:21:56.052Z]>,1
@longacrebristol,1267795466827284480,Directed,Retweets,1403,,<[2020-06-02T18:21:56.052Z]>,1
@hajjhajj12,1267884144417259520,Directed,Tweets,1404,,<[2020-06-02T18:21:56.052Z]>,1
@ariwerts,1267806994364276738,Directed,Tweets,1405,,<[2020-06-02T18:21:56.052Z]>,1
@hajjhajj12,@ariwerts,Directed,Retweets_from,1406,,<[2020-06-02T18:21:56.052Z]>,1
@hajjhajj12,1267806994364276738,Directed,Retweets,1407,,<[2020-06-02T18:21:56.052Z]>,1
@harryb223,1267884147219062786,Directed,Tweets,1408,,<[2020-06-02T18:21:56.772Z]>,1
@joewillo180,1267881860027355136,Directed,Tweets,1409,,<[2020-06-02T18:21:56.772Z]>,1
1267881860027355136,http://pbs.twimg.com/media/EZhr1C0WoAAm-qV.jpg,Directed,Has_media,1410,,<[2020-06-02T18:21:56.772Z]>,1
@harryb223,@joewillo180,Directed,Retweets_from,1411,,<[2020-06-02T18:21:56.772Z]>,1
@harryb223,1267881860027355136,Directed,Retweets,1412,,<[2020-06-02T18:21:56.772Z]>,1
@theathleticdet,1267884147630059522,Directed,Tweets,1413,,<[2020-06-02T18:21:56.773Z]>,1
@theathleticdet,@nickbaumgardner,Directed,Retweets_from,1414,,<[2020-06-02T18:21:56.773Z]>,1
@theathleticdet,1267876773150232577,Directed,Retweets,1415,,<[2020-06-02T18:21:56.773Z]>,1
@theathleticdet,@thegrantperry,Directed,Quotes_from,1416,,<[2020-06-02T18:21:56.774Z]>,1
@theathleticdet,1267871967677480960,Directed,Quotes,1417,,<[2020-06-02T18:21:56.774Z]>,1
@jackbamta,1267884148703797249,Directed,Tweets,1418,,<[2020-06-02T18:21:56.995Z]>,1
1267884148703797249,@joey7barton,Directed,Has_mention,1419,,<[2020-06-02T18:21:56.995Z]>,1
@ser1897,1267884149995483136,Directed,Tweets,1420,,<[2020-06-02T18:21:57.584Z]>,1
@reedontech,1267884150289244160,Directed,Tweets,1421,,<[2020-06-02T18:21:57.585Z]>,1
1267884150289244160,"#guestpost",Directed,Has_hashtag,1422,,<[2020-06-02T18:21:57.585Z]>,1
1267884150289244160,https://www.fiverr.com/share/wbKE8o,Directed,Has_link,1423,,<[2020-06-02T18:21:57.585Z]>,1
@bennyluke14,1267883709371383810,Directed,Tweets,1424,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,@bennyluke14,Directed,Has_mention,1425,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#guestpost",Directed,Has_hashtag,1426,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#guestpostoutreach",Directed,Has_hashtag,1427,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#digitalmarketing",Directed,Has_hashtag,1428,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#contentwriting",Directed,Has_hashtag,1429,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#backlink",Directed,Has_hashtag,1430,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#backlinkservices",Directed,Has_hashtag,1431,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#contentmarketing",Directed,Has_hashtag,1432,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#linkbuilding",Directed,Has_hashtag,1433,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#blogger",Directed,Has_hashtag,1434,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#seo",Directed,Has_hashtag,1435,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#sports",Directed,Has_hashtag,1436,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#golf",Directed,Has_hashtag,1437,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,"#basketball",Directed,Has_hashtag,1438,,<[2020-06-02T18:21:57.585Z]>,1
1267883709371383810,https://www.fiverr.com/share/wbKE8o,Directed,Has_link,1439,,<[2020-06-02T18:21:57.585Z]>,1
@reedontech,@bennyluke14,Directed,Retweets_from,1440,,<[2020-06-02T18:21:57.585Z]>,1
@reedontech,1267883709371383810,Directed,Retweets,1441,,<[2020-06-02T18:21:57.585Z]>,1
@akorede_mike,1267884150519926784,Directed,Tweets,1442,,<[2020-06-02T18:21:57.586Z]>,1
@akorede_mike,@syrazh,Directed,Retweets_from,1443,,<[2020-06-02T18:21:57.586Z]>,1
@akorede_mike,1266923061800026112,Directed,Retweets,1444,,<[2020-06-02T18:21:57.586Z]>,1
@akorede_mike,@breaking911,Directed,Quotes_from,1445,,<[2020-06-02T18:21:57.586Z]>,1
@akorede_mike,1266571046620102657,Directed,Quotes,1446,,<[2020-06-02T18:21:57.586Z]>,1
@treacheresse,1267884152466145280,Directed,Tweets,1447,,<[2020-06-02T18:21:57.965Z]>,1
@treacheresse,@syrazh,Directed,Retweets_from,1448,,<[2020-06-02T18:21:57.965Z]>,1
@treacheresse,1266923061800026112,Directed,Retweets,1449,,<[2020-06-02T18:21:57.965Z]>,1
@treacheresse,@breaking911,Directed,Quotes_from,1450,,<[2020-06-02T18:21:57.966Z]>,1
@treacheresse,1266571046620102657,Directed,Quotes,1451,,<[2020-06-02T18:21:57.966Z]>,1
@cerdeeq7,1267884153686691841,Directed,Tweets,1452,,<[2020-06-02T18:21:58.214Z]>,1
@cerdeeq7,@ninameelah,Directed,Quotes_from,1453,,<[2020-06-02T18:21:58.214Z]>,1
@cerdeeq7,1267758935001399302,Directed,Quotes,1454,,<[2020-06-02T18:21:58.214Z]>,1
@_gimsa1,1267884155204927488,Directed,Tweets,1455,,<[2020-06-02T18:21:59.367Z]>,1
1267884155204927488,https://www.telegraph.co.uk/football/2020/05/22/jonathan-leko-says-leeds-have-not-apologised-kiko-casilla-found/,Directed,Has_link,1456,,<[2020-06-02T18:21:59.367Z]>,1
@richardamofa,1267767099084230656,Directed,Tweets,1457,,<[2020-06-02T18:21:59.367Z]>,1
1267767099084230656,https://www.telegraph.co.uk/football/2020/05/22/jonathan-leko-says-leeds-have-not-apologised-kiko-casilla-found/,Directed,Has_link,1458,,<[2020-06-02T18:21:59.367Z]>,1
@lufc,1267760914985615362,Directed,Tweets,1459,,<[2020-06-02T18:21:59.367Z]>,1
1267760914985615362,"#blackouttuesday",Directed,Has_hashtag,1460,,<[2020-06-02T18:21:59.367Z]>,1
1267760914985615362,http://pbs.twimg.com/media/EZf4OUAX0AMdOlm.png,Directed,Has_media,1461,,<[2020-06-02T18:21:59.367Z]>,1
@richardamofa,@lufc,Directed,Quotes_from,1462,,<[2020-06-02T18:21:59.367Z]>,1
@richardamofa,1267760914985615362,Directed,Quotes,1463,,<[2020-06-02T18:21:59.367Z]>,1
@_gimsa1,@richardamofa,Directed,Retweets_from,1464,,<[2020-06-02T18:21:59.367Z]>,1
@_gimsa1,1267767099084230656,Directed,Retweets,1465,,<[2020-06-02T18:21:59.367Z]>,1
@_gimsa1,@lufc,Directed,Quotes_from,1466,,<[2020-06-02T18:21:59.367Z]>,1
@_gimsa1,1267760914985615362,Directed,Quotes,1467,,<[2020-06-02T18:21:59.367Z]>,1
@metalgirl777,1267884157469851648,Directed,Tweets,1468,,<[2020-06-02T18:21:59.368Z]>,1
1267884157469851648,https://www.theguardian.com/football/2020/jun/02/newcastles-deandre-yedlin-feels-us-is-an-unsafe-place-for-a-young-black-man?utm_term=Autofeed&CMP=twt_gu&utm_medium&utm_source=Twitter#Echobox=1591121829,Directed,Has_link,1469,,<[2020-06-02T18:21:59.368Z]>,1
@metalgirl777,@guardian,Directed,Retweets_from,1470,,<[2020-06-02T18:21:59.368Z]>,1
@metalgirl777,1267882966459584514,Directed,Retweets,1471,,<[2020-06-02T18:21:59.368Z]>,1
@lukesawhook,1267884159269244928,Directed,Tweets,1472,,<[2020-06-02T18:21:59.734Z]>,1
1267884159269244928,@go_on_volt,Directed,Has_mention,1473,,<[2020-06-02T18:21:59.734Z]>,1
@hutzellrick,1267884159701258242,Directed,Tweets,1474,,<[2020-06-02T18:21:59.735Z]>,1
1267884159701258242,@bwagner_capgaz,Directed,Has_mention,1475,,<[2020-06-02T18:21:59.735Z]>,1
1267884159701258242,@aacapitalsports,Directed,Has_mention,1476,,<[2020-06-02T18:21:59.735Z]>,1
1267884159701258242,@navyathletics,Directed,Has_mention,1477,,<[2020-06-02T18:21:59.735Z]>,1
@bwagner_capgaz,1267776336178921474,Directed,Tweets,1478,,<[2020-06-02T18:21:59.735Z]>,1
1267776336178921474,https://www.capitalgazette.com/sports/navy/ac-cs-navy-notre-dame-0602-20200602-rvktw7yu4jhrta74lqytwmztn4-story.html,Directed,Has_link,1479,,<[2020-06-02T18:21:59.735Z]>,1
@hutzellrick,@bwagner_capgaz,Directed,Quotes_from,1480,,<[2020-06-02T18:21:59.735Z]>,1
@hutzellrick,1267776336178921474,Directed,Quotes,1481,,<[2020-06-02T18:21:59.735Z]>,1
@drslicknuts,1267884160733130753,Directed,Tweets,1482,,<[2020-06-02T18:21:59.885Z]>,1
1267884160733130753,@faultysage1,Directed,Has_mention,1483,,<[2020-06-02T18:21:59.885Z]>,1
1267884160733130753,@cooleo208,Directed,Has_mention,1484,,<[2020-06-02T18:21:59.885Z]>,1
1267884160733130753,@pff_fantasy,Directed,Has_mention,1485,,<[2020-06-02T18:21:59.885Z]>,1
@boks_26,1267884160749907976,Directed,Tweets,1486,,<[2020-06-02T18:21:59.893Z]>,1
@footballtshepo,1267875787568488448,Directed,Tweets,1487,,<[2020-06-02T18:21:59.894Z]>,1
@blackisgoldz,1267398624197201927,Directed,Tweets,1488,,<[2020-06-02T18:21:59.894Z]>,1
1267398624197201927,http://pbs.twimg.com/ext_tw_video_thumb/1267398391685881858/pu/img/9ej4NV32i3wkwXL1.jpg,Directed,Has_media,1489,,<[2020-06-02T18:21:59.894Z]>,1
@footballtshepo,@blackisgoldz,Directed,Quotes_from,1490,,<[2020-06-02T18:21:59.894Z]>,1
@footballtshepo,1267398624197201927,Directed,Quotes,1491,,<[2020-06-02T18:21:59.894Z]>,1
@boks_26,@footballtshepo,Directed,Retweets_from,1492,,<[2020-06-02T18:21:59.894Z]>,1
@boks_26,1267875787568488448,Directed,Retweets,1493,,<[2020-06-02T18:21:59.894Z]>,1
@boks_26,@blackisgoldz,Directed,Quotes_from,1494,,<[2020-06-02T18:21:59.894Z]>,1
@boks_26,1267398624197201927,Directed,Quotes,1495,,<[2020-06-02T18:21:59.894Z]>,1
@king_addi1,1267884161269932033,Directed,Tweets,1496,,<[2020-06-02T18:22:00.087Z]>,1
@rainbowaspie,1267884162259857411,Directed,Tweets,1497,,<[2020-06-02T18:22:00.222Z]>,1
1267884162259857411,"#cycling",Directed,Has_hashtag,1498,,<[2020-06-02T18:22:00.222Z]>,1
1267884162259857411,"#ayrshire",Directed,Has_hashtag,1499,,<[2020-06-02T18:22:00.222Z]>,1
1267884162259857411,"#mauchline",Directed,Has_hashtag,1500,,<[2020-06-02T18:22:00.222Z]>,1
1267884162259857411,"#tarbolton",Directed,Has_hashtag,1501,,<[2020-06-02T18:22:00.222Z]>,1
@ray_montgomerie,1267844967487111175,Directed,Tweets,1502,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,@eastayrshire,Directed,Has_mention,1503,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,@southayrshire,Directed,Has_mention,1504,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,@kilmarnockfc,Directed,Has_mention,1505,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,"#cycling",Directed,Has_hashtag,1506,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,"#ayrshire",Directed,Has_hashtag,1507,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,"#mauchline",Directed,Has_hashtag,1508,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,"#tarbolton",Directed,Has_hashtag,1509,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,"#rugby",Directed,Has_hashtag,1510,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,"#staysafe",Directed,Has_hashtag,1511,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
1267844967487111175,http://pbs.twimg.com/media/EZhKRVvXsAAAR8s.jpg,Directed,Has_media,1512,,"<[2020-06-02T18:22:00.222Z, 2020-06-02T18:22:38.141Z]>",1
@rainbowaspie,@ray_montgomerie,Directed,Retweets_from,1513,,<[2020-06-02T18:22:00.222Z]>,1
@rainbowaspie,1267844967487111175,Directed,Retweets,1514,,<[2020-06-02T18:22:00.222Z]>,1
@capcityfb,1267884162637271043,Directed,Tweets,1515,,<[2020-06-02T18:22:00.356Z]>,1
1267884162637271043,"#asone",Directed,Has_hashtag,1516,,<[2020-06-02T18:22:00.356Z]>,1
1267884162637271043,https://eastbaystore.com/OFTS5725/Category/All,Directed,Has_link,1517,,<[2020-06-02T18:22:00.356Z]>,1
@akinolaslam,1267884168073150465,Directed,Tweets,1518,,<[2020-06-02T18:22:01.682Z]>,1
1267884168073150465,https://www.liverpoolecho.co.uk/sport/football/football-news/philippe-coutinho-agent-message-clear-18347843,Directed,Has_link,1519,,<[2020-06-02T18:22:01.682Z]>,1
@livecholfc,1267862289694117888,Directed,Tweets,1520,,<[2020-06-02T18:22:01.682Z]>,1
1267862289694117888,https://www.liverpoolecho.co.uk/sport/football/football-news/philippe-coutinho-agent-message-clear-18347843,Directed,Has_link,1521,,<[2020-06-02T18:22:01.682Z]>,1
@akinolaslam,1267862289694117888,Directed,Retweets,1522,,<[2020-06-02T18:22:01.682Z]>,1
@jsapello,1267884170023485440,Directed,Tweets,1523,,<[2020-06-02T18:22:02.196Z]>,1
1267884170023485440,@lesbowen,Directed,Has_mention,1524,,<[2020-06-02T18:22:02.196Z]>,1
@__the_bride,1267884170920919040,Directed,Tweets,1525,,<[2020-06-02T18:22:02.318Z]>,1
1267884170920919040,"#whydidntireport",Directed,Has_hashtag,1526,,<[2020-06-02T18:22:02.318Z]>,1
@fcrossa13,1267884172552667136,Directed,Tweets,1527,,<[2020-06-02T18:22:02.705Z]>,1
@oficialcap,1267837719490813956,Directed,Tweets,1528,,<[2020-06-02T18:22:02.705Z]>,1
1267837719490813956,http://pbs.twimg.com/media/EZhDrfjWsAAvil9.jpg,Directed,Has_media,1529,,<[2020-06-02T18:22:02.705Z]>,1
@fcrossa13,@oficialcap,Directed,Retweets_from,1530,,<[2020-06-02T18:22:02.705Z]>,1
@fcrossa13,1267837719490813956,Directed,Retweets,1531,,<[2020-06-02T18:22:02.705Z]>,1
@codeforpdx,1267884173903065088,Directed,Tweets,1532,,<[2020-06-02T18:22:03.013Z]>,1
1267884173903065088,http://ow.ly/XU9d30qM18B,Directed,Has_link,1533,,<[2020-06-02T18:22:03.013Z]>,1
@courthousenews,1267876880717357062,Directed,Tweets,1534,,<[2020-06-02T18:22:03.013Z]>,1
1267876880717357062,http://ow.ly/XU9d30qM18B,Directed,Has_link,1535,,<[2020-06-02T18:22:03.013Z]>,1
@codeforpdx,@courthousenews,Directed,Retweets_from,1536,,<[2020-06-02T18:22:03.013Z]>,1
@codeforpdx,1267876880717357062,Directed,Retweets,1537,,<[2020-06-02T18:22:03.013Z]>,1
@celticblood1959,1267884175996092417,Directed,Tweets,1538,,<[2020-06-02T18:22:04.037Z]>,1
1267884175996092417,@halloweenjack20,Directed,Has_mention,1539,,<[2020-06-02T18:22:04.037Z]>,1
1267884175996092417,@paedoevil1,Directed,Has_mention,1540,,<[2020-06-02T18:22:04.037Z]>,1
@javasnkambule,1267884176570712064,Directed,Tweets,1541,,<[2020-06-02T18:22:04.038Z]>,1
1267884176570712064,"#safmsporton",Directed,Has_hashtag,1542,,<[2020-06-02T18:22:04.038Z]>,1
@safmradio,1267872853195722753,Directed,Tweets,1543,,<[2020-06-02T18:22:04.038Z]>,1
1267872853195722753,"#safmsporton",Directed,Has_hashtag,1544,,<[2020-06-02T18:22:04.038Z]>,1
@javasnkambule,1267872853195722753,Directed,Retweets,1545,,<[2020-06-02T18:22:04.038Z]>,1
@farendencolin,1267884178470821891,Directed,Tweets,1546,,<[2020-06-02T18:22:04.159Z]>,1
1267884178470821891,http://www.football-chairman.com,Directed,Has_link,1547,,<[2020-06-02T18:22:04.159Z]>,1
@truekaa,1267884181796732930,Directed,Tweets,1548,,<[2020-06-02T18:22:05.273Z]>,1
1267884181796732930,https://www.thesun.co.uk/sport/football/11750199/real-madrid-hazard-mbappe-swap-psg/?utm_medium=Social&utm_campaign=sunfootballtwitter&utm_source=Twitter#Echobox=1591026677,Directed,Has_link,1549,,<[2020-06-02T18:22:05.273Z]>,1
@thesunfootball,1267520315380416520,Directed,Tweets,1550,,<[2020-06-02T18:22:05.273Z]>,1
1267520315380416520,https://www.thesun.co.uk/sport/football/11750199/real-madrid-hazard-mbappe-swap-psg/?utm_medium=Social&utm_campaign=sunfootballtwitter&utm_source=Twitter#Echobox=1591026677,Directed,Has_link,1551,,<[2020-06-02T18:22:05.273Z]>,1
@truekaa,@thesunfootball,Directed,Retweets_from,1552,,<[2020-06-02T18:22:05.273Z]>,1
@truekaa,1267520315380416520,Directed,Retweets,1553,,<[2020-06-02T18:22:05.273Z]>,1
@roundtaemin,1267884181809479690,Directed,Tweets,1554,,<[2020-06-02T18:22:05.275Z]>,1
@_unafloreta,1267785645986119681,Directed,Tweets,1555,,"<[2020-06-02T18:22:05.275Z, 2020-06-02T18:22:18.008Z]>",1
1267785645986119681,@yoonieorbit,Directed,Has_mention,1556,,"<[2020-06-02T18:22:05.275Z, 2020-06-02T18:22:18.008Z]>",1
1267785645986119681,@elinexnjh,Directed,Has_mention,1557,,"<[2020-06-02T18:22:05.275Z, 2020-06-02T18:22:18.008Z]>",1
@roundtaemin,@_unafloreta,Directed,Retweets_from,1558,,<[2020-06-02T18:22:05.275Z]>,1
@roundtaemin,1267785645986119681,Directed,Retweets,1559,,<[2020-06-02T18:22:05.275Z]>,1
@chroniclenufc,1267884183939997696,Directed,Tweets,1560,,<[2020-06-02T18:22:05.504Z]>,1
1267884183939997696,"#nufc",Directed,Has_hashtag,1561,,<[2020-06-02T18:22:05.504Z]>,1
1267884183939997696,https://www.chroniclelive.co.uk/sport/football/transfer-news/newcastles-matty-longstaff-set-udinese-18352556,Directed,Has_link,1562,,<[2020-06-02T18:22:05.504Z]>,1
@xavierjevohn,1267884185580167168,Directed,Tweets,1563,,<[2020-06-02T18:22:06.403Z]>,1
@adamantxyves,912816246701387776,Directed,Tweets,1564,,<[2020-06-02T18:22:06.403Z]>,1
912816246701387776,@abc,Directed,Has_mention,1565,,<[2020-06-02T18:22:06.403Z]>,1
912816246701387776,https://twitter.com/ABC/status/912710883087810560,Directed,Has_link,1566,,<[2020-06-02T18:22:06.403Z]>,1
@adamantxyves,@abc,Directed,Quotes_from,1567,,<[2020-06-02T18:22:06.403Z]>,1
@adamantxyves,912710883087810560,Directed,Quotes,1568,,<[2020-06-02T18:22:06.403Z]>,1
@xavierjevohn,@adamantxyves,Directed,Retweets_from,1569,,<[2020-06-02T18:22:06.403Z]>,1
@xavierjevohn,912816246701387776,Directed,Retweets,1570,,<[2020-06-02T18:22:06.403Z]>,1
@xavierjevohn,@abc,Directed,Quotes_from,1571,,<[2020-06-02T18:22:06.403Z]>,1
@xavierjevohn,912710883087810560,Directed,Quotes,1572,,<[2020-06-02T18:22:06.403Z]>,1
@baz27941998,1267884186511257600,Directed,Tweets,1573,,<[2020-06-02T18:22:06.404Z]>,1
1267884186511257600,@sionben86,Directed,Has_mention,1574,,<[2020-06-02T18:22:06.404Z]>,1
1267884186511257600,@colonelblink00,Directed,Has_mention,1575,,<[2020-06-02T18:22:06.404Z]>,1
1267884186511257600,@welsh_dragon_71,Directed,Has_mention,1576,,<[2020-06-02T18:22:06.404Z]>,1
1267884186511257600,@redwallnews1,Directed,Has_mention,1577,,<[2020-06-02T18:22:06.404Z]>,1
@staronline,1267884188180443136,Directed,Tweets,1578,,<[2020-06-02T18:22:08.233Z]>,1
1267884188180443136,https://www.thestar.com.my/sport/football/2020/06/03/premier-league-clubs-can-play-friendlies-before-season-restart---reports,Directed,Has_link,1579,,<[2020-06-02T18:22:08.233Z]>,1
@bolneyrovers,1267884188461563905,Directed,Tweets,1580,,<[2020-06-02T18:22:08.234Z]>,1
1267884188461563905,@newickfc,Directed,Has_mention,1581,,<[2020-06-02T18:22:08.234Z]>,1
@plast1cmem0ry,1267884189858267137,Directed,Tweets,1582,,<[2020-06-02T18:22:08.234Z]>,1
1267884189858267137,@_utdluke,Directed,Has_mention,1583,,<[2020-06-02T18:22:08.234Z]>,1
@vonbrucken,1267884190089064449,Directed,Tweets,1584,,<[2020-06-02T18:22:08.234Z]>,1
1267884190089064449,@bananahamarama,Directed,Has_mention,1585,,<[2020-06-02T18:22:08.234Z]>,1
